,Release Group,Worldwide,Domestic,Foreign,Year
2898,Devil,62695489.0,33601190.0,29094299.0,2010
2899,127 Hours,60738797.0,18335230.0,42403567.0,2010
2900,Why Did I Get Married Too?,60673972.0,60095852.0,578120.0,2010
2901,The Ghost Writer,60331447.0,15541549.0,44789898.0,2010
2902,Secretariat,60321861.0,59713955.0,607906.0,2010
2903,Morning Glory,60040976.0,31011732.0,29029244.0,2010
2904,Remember Me,56032889.0,19068240.0,36964649.0,2010
2905,Cop Out,55611001.0,44875481.0,10735520.0,2010
2906,Veda - Atatürk,55024621.0,0.0,55024621.0,2010
2907,The Crazies,54806823.0,39123589.0,15683234.0,2010
2908,Little White Lies,53319615.0,206088.0,53113527.0,2010
2909,From Paris with Love,52830951.0,24077427.0,28753524.0,2010
2910,Detective Dee: The Mystery of the Phantom Flame,51899269.0,459836.0,51439433.0,2010
2911,Conference of Animals,51883642.0,0.0,51883642.0,2010
2912,Daybreakers,51416464.0,30101577.0,21314887.0,2010
2913,Alpha and Omega,50507267.0,25107267.0,25400000.0,2010
2914,The Switch,49830607.0,27779426.0,22051181.0,2010
2915,Space Battleship Yamato,49827298.0,0.0,49827298.0,2010
2916,She's Out of My League,49779728.0,32010860.0,17768868.0,2010
2917,Death at a Funeral,49050886.0,42739347.0,6311539.0,2010
2918,How Do You Know,48668907.0,30212620.0,18456287.0,2010
2919,Charlie St. Cloud,48190704.0,31162545.0,17028159.0,2010
2920,Heartbreaker,48023509.0,504030.0,47519479.0,2010
2921,Scott Pilgrim vs. the World,47664559.0,31524275.0,16140284.0,2010
2922,StreetDance 2,46960833.0,0.0,46960833.0,2010
2923,Welcome to the South,45896492.0,0.0,45896492.0,2010
2924,Machete,45491656.0,26593646.0,18898010.0,2010
2925,Confessions,45203103.0,0.0,45203103.0,2010
2926,Avatar 2010 Special Edition,44838548.0,10741486.0,34097062.0,2010
2927,The Man from Nowhere,44723232.0,528175.0,44195057.0,2010
2928,Of Gods and Men,43803417.0,3951596.0,39851821.0,2010
2929,Boy,43551154.0,256211.0,43294943.0,2010
2930,When in Rome,43053376.0,32680633.0,10372743.0,2010
2931,My Name Is Khan,42345360.0,4018771.0,38326589.0,2010
2932,Going the Distance,42059111.0,17804299.0,24254812.0,2010
2933,Nodame Cantabile: The Movie II 2010 Re-release,41054604.0,0.0,41054604.0,2010
2934,SP: The Motion Picture I,39674739.0,0.0,39674739.0,2010
2935,Kokkuri-san: Gekijô-ban,37982240.0,0.0,37982240.0,2010
2936,For Colored Girls,37981984.0,37729698.0,252286.0,2010
2937,Detective Conan: The Lost Ship in the Sky,36407407.0,0.0,36407407.0,2010
2938,Secret Reunion,36298578.0,0.0,36298578.0,2010
2939,Furry Vengeance,36288132.0,17630465.0,18657667.0,2010
2940,You Will Meet a Tall Dark Stranger,35867322.0,3248246.0,32619076.0,2010
2941,Faster,35626958.0,23240020.0,12386938.0,2010
2942,The Kids Are All Right,34705850.0,20811365.0,13894485.0,2010
2943,Doraemon The Movie: Nobita's Great Battle of the Mermaid King,34702573.0,0.0,34702573.0,2010
2944,The Extraordinary Adventures of Adèle Blanc-Sec,34604339.0,0.0,34604339.0,2010
2945,Camping 2,33857735.0,0.0,33857735.0,2010
2946,Arthur 3: The War of the Two Worlds,33519334.0,0.0,33519334.0,2010
2947,Dogwood Tree,33016351.0,0.0,33016351.0,2010
2948,Leap Year,32686500.0,25918920.0,6767580.0,2010
2949,Potiche,32309881.0,1618844.0,30691037.0,2010
2950,You Again,32054369.0,25702053.0,6352316.0,2010
2951,Raajneeti,29459596.0,1514558.0,27945038.0,2010
2952,The Losers,29397654.0,23591432.0,5806222.0,2010
2953,The Santa Claus Gang,29181330.0,0.0,29181330.0,2010
2954,Sacrifice,29093560.0,29792.0,29063768.0,2010
2955,The Lady Shogun and Her Men,27769952.0,0.0,27769952.0,2010
2956,Legend of the Fist: The Return of Chen Zhen,27390678.0,50433.0,27340245.0,2010
2957,Ramona and Beezus,27293743.0,26167002.0,1126741.0,2010
2958,Splice 2010 Re-release,27127620.0,17010170.0,10117450.0,2010
2959,Let Me In,27093592.0,12134935.0,14958657.0,2010
2960,Fair Game,25798915.0,9540691.0,16258224.0,2010
2961,The Round Up,25623521.0,0.0,25623521.0,2010
2962,Christmas in South Africa,25362517.0,0.0,25362517.0,2010
2963,Biutiful,25147786.0,5101237.0,20046549.0,2010
2964,Six Degrees of Celebration,25030264.0,0.0,25030264.0,2010
2965,Sarah's Key,24792815.0,7693187.0,17099628.0,2010
2966,Lottery Ticket,24719879.0,24719879.0,0.0,2010
2967,Liar Game: The Final Stage,24658706.0,0.0,24658706.0,2010
2968,The Way Back,24172201.0,2701859.0,21470342.0,2010
2969,Nasha Russia. Yaytsa sudby,24022125.0,0.0,24022125.0,2010
2970,Just Call Me Nobody,23705022.0,0.0,23705022.0,2010
2971,Act of Vengeance,23423390.0,0.0,23423390.0,2010
2972,Under the Hawthorn Tree,23004431.0,0.0,23004431.0,2010
2973,Recep Ivedik 3,22588876.0,0.0,22588876.0,2010
2974,Villain,22414467.0,0.0,22414467.0,2010
2975,A Thousand Words,22044277.0,18450127.0,3594150.0,2010
2976,"Me, Them and Lara",22039646.0,0.0,22039646.0,2010
2977,Moss,21925534.0,0.0,21925534.0,2010
2978,22 Bullets,21695883.0,0.0,21695883.0,2010
2979,Inazuma Eleven GO the Movie: The Ultimate Bonds Gryphon,21645379.0,0.0,21645379.0,2010
2980,Just Wright,21584424.0,21540363.0,44061.0,2010
2981,My Soul to Take,21500813.0,14744435.0,6756378.0,2010
2982,Our Family Wedding,21409028.0,20255281.0,1153747.0,2010
2983,Astral City: A Spiritual Journey,21218935.0,0.0,21218935.0,2010
2984,71: Into the Fire,20967660.0,176638.0,20791022.0,2010
2985,Country Strong,20529194.0,20218921.0,310273.0,2010
2986,Beck,20219060.0,0.0,20219060.0,2010
2987,How Not to Rescue a Princess,20157447.0,0.0,20157447.0,2010
2988,About Her Brother,19969473.0,0.0,19969473.0,2010
2989,Trick the Movie: Psychic Battle Royale,19795115.0,0.0,19795115.0,2010
2990,Hello Ghost,19774455.0,0.0,19774455.0,2010
2991,Another Year,19722766.0,3205706.0,16517060.0,2010
2992,Youth in Revolt,19651093.0,15281286.0,4369807.0,2010
2993,Hot Summer Days,19573451.0,0.0,19573451.0,2010
2994,Buried,19439764.0,1044143.0,18395621.0,2010
2995,The Servant,19259164.0,0.0,19259164.0,2010
2996,Norwegian Wood,19115721.0,13000.0,19102721.0,2010
2997,Head Over Heels,18876082.0,0.0,18876082.0,2010
2998,13 Assassins,18689058.0,802778.0,17886280.0,2010
2999,Green Zone 2010 Re-release,18495045.0,0.0,18495045.0,2010
3000,Avatar,2743577587.0,749766139.0,1993811448.0,2009
3001,Harry Potter and the Half-Blood Prince,933959197.0,301959197.0,632000000.0,2009
3002,Ice Age: Dawn of the Dinosaurs,886686817.0,196573705.0,690113112.0,2009
3003,Transformers: Revenge of the Fallen,836303693.0,402111870.0,434191823.0,2009
3004,2012,769679473.0,166112167.0,603567306.0,2009
3005,Up,735099082.0,293004164.0,442094918.0,2009
3006,The Twilight Saga: New Moon,709827462.0,296623634.0,413203828.0,2009
3007,Sherlock Holmes,524028679.0,209028679.0,315000000.0,2009
3008,Angels & Demons,485930816.0,133375846.0,352554970.0,2009
3009,The Hangover,468812793.0,277322503.0,191490290.0,2009
3010,Alvin and the Chipmunks: The Squeakquel,443140005.0,219614612.0,223525393.0,2009
3011,Night at the Museum: Battle of the Smithsonian,413106170.0,177243721.0,235862449.0,2009
3012,Star Trek,385680446.0,257730019.0,127950427.0,2009
3013,Monsters vs. Aliens,381509870.0,198351526.0,183158344.0,2009
3014,X-Men Origins: Wolverine,373062864.0,179883157.0,193179707.0,2009
3015,Terminator Salvation,371353001.0,125322469.0,246030532.0,2009
3016,Fast & Furious,360364265.0,155064265.0,205300000.0,2009
3017,Prince of Persia: The Sands of Time,336365676.0,90759676.0,245606000.0,2009
3018,A Christmas Carol,325286646.0,137855863.0,187430783.0,2009
3019,Inglourious Basterds,321455689.0,120540719.0,200914970.0,2009
3020,The Proposal,317375031.0,163958031.0,153417000.0,2009
3021,The Blind Side,309208309.0,255959475.0,53248834.0,2009
3022,G.I. Joe: The Rise of Cobra,302469017.0,150201498.0,152267519.0,2009
3023,G-Force,292817841.0,119436770.0,173381071.0,2009
3024,This Is It,267983588.0,72091016.0,195892572.0,2009
3025,The Princess and the Frog,267045765.0,104400899.0,162644866.0,2009
3026,Cloudy with a Chance of Meatballs,243006126.0,124870275.0,118135851.0,2009
3027,It's Complicated,219103655.0,112735375.0,106368280.0,2009
3028,Public Enemies,214104620.0,97104620.0,117000000.0,2009
3029,District 9,210888950.0,115646235.0,95242715.0,2009
3030,The Ugly Truth,205298907.0,88915214.0,116383693.0,2009
3031,Paranormal Activity,193355800.0,107918810.0,85436990.0,2009
3032,The Final Destination,186167139.0,66477700.0,119689439.0,2009
3033,Watchmen,185382813.0,107509799.0,77873014.0,2009
3034,Paul Blart: Mall Cop,183348429.0,146336178.0,37012251.0,2009
3035,He's Just Not That Into You,178866158.0,93953653.0,84912505.0,2009
3036,Couples Retreat,171844840.0,109204945.0,62639895.0,2009
3037,Up in the Air,166842739.0,83823381.0,83019358.0,2009
3038,Hannah Montana: The Movie,155545279.0,79576189.0,75969090.0,2009
3039,The Taking of Pelham 123,150166126.0,65452312.0,84713814.0,2009
3040,Brüno,138805831.0,60054530.0,78751301.0,2009
3041,17 Again,136316880.0,64167069.0,72149811.0,2009
3042,Julie & Julia,129540522.0,94125426.0,35415096.0,2009
3043,The Fighter,129190869.0,93617009.0,35573860.0,2009
3044,Law Abiding Citizen,127944208.0,73357727.0,54586481.0,2009
3045,Coraline,124596837.0,75286229.0,49310608.0,2009
3046,Surrogates,122444772.0,38577772.0,83867000.0,2009
3047,Invictus,122233971.0,37491364.0,84742607.0,2009
3048,Red Cliff II,120432178.0,0.0,120432178.0,2009
3049,Hotel for Dogs,117252578.0,73034460.0,44218118.0,2009
3050,Bride Wars,115375850.0,58715510.0,56660340.0,2009
3051,Confessions of a Shopaholic,108394089.0,44277350.0,64116739.0,2009
3052,Race to Witch Mountain,106387141.0,67172594.0,39214547.0,2009
3053,Planet 51,105647102.0,42194060.0,63453042.0,2009
3054,The Girl with the Dragon Tattoo,104414200.0,10095170.0,94319030.0,2009
3055,Zombieland,102392080.0,75590286.0,26801794.0,2009
3056,Ghosts of Girlfriends Past,102366815.0,55250026.0,47116789.0,2009
3057,The Time Traveler's Wife,101344412.0,63414846.0,37929566.0,2009
3058,My Bloody Valentine,100734718.0,51545952.0,49188766.0,2009
3059,Where the Wild Things Are,100140096.0,77233467.0,22906629.0,2009
3060,Old Dogs,96753696.0,49492060.0,47261636.0,2009
3061,My Sister's Keeper,95714875.0,49200230.0,46514645.0,2009
3062,Green Zone,94882549.0,35053660.0,59828889.0,2009
3063,The Lovely Bones,93621340.0,44114232.0,49507108.0,2009
3064,Underworld: Rise of the Lycans,92158961.0,45802315.0,46356646.0,2009
3065,"I Love You, Man",91980359.0,71440011.0,20540348.0,2009
3066,Friday the 13th,91509154.0,65002019.0,26507135.0,2009
3067,Drag Me to Hell,90842646.0,42100625.0,48742021.0,2009
3068,Madea Goes to Jail,90508336.0,90508336.0,0.0,2009
3069,Rookies the Movie: Graduation,88055243.0,0.0,88055243.0,2009
3070,State of Play,87812371.0,37017955.0,50794416.0,2009
3071,Did You Hear About the Morgans?,85280250.0,29580087.0,55700163.0,2009
3072,Duplicity,78176181.0,40572825.0,37603356.0,2009
3073,Orphan,77912251.0,41596251.0,36316000.0,2009
3074,The Haunting in Connecticut,77536359.0,55389516.0,22146843.0,2009
3075,Fame,77211836.0,22455510.0,54756326.0,2009
3076,The Unborn,76514050.0,42670410.0,33843640.0,2009
3077,The Pink Panther 2,76025134.0,35922978.0,40102156.0,2009
3078,Obsessed,73830347.0,68261644.0,5568703.0,2009
3079,Funny People,71585235.0,51855045.0,19730190.0,2009
3080,Tidal Wave,71283278.0,0.0,71283278.0,2009
3081,The Men Who Stare at Goats,69095771.0,32428195.0,36667576.0,2009
3082,Land of the Lost,68777554.0,49438370.0,19339184.0,2009
3083,Saw VI,68234154.0,27693292.0,40540862.0,2009
3084,The Girl Who Played with Fire,67153225.0,7638241.0,59514984.0,2009
3085,Precious,63649529.0,47566524.0,16083005.0,2009
3086,Little Nicholas,62792067.0,0.0,62792067.0,2009
3087,Year One,62357900.0,43337279.0,19020621.0,2009
3088,The Imaginarium of Doctor Parnassus,61808775.0,7689607.0,54119168.0,2009
3089,Ninja Assassin,61601280.0,38122883.0,23478397.0,2009
3090,500 Days of Summer,60722734.0,32391374.0,28331360.0,2009
3091,3 Idiots,60262836.0,6532874.0,53729962.0,2009
3092,The International,60253843.0,25450527.0,34803316.0,2009
3093,Aliens in the Attic,57881056.0,25200412.0,32680644.0,2009
3094,Vicky the Viking,56390258.0,0.0,56390258.0,2009
3095,Under the Sea 3D,55902624.0,36262926.0,19639698.0,2009
3096,Dragonball Evolution,55720772.0,9362785.0,46357987.0,2009
3097,Nine,54004950.0,19676965.0,34327985.0,2009
3098,Arthur and the Revenge of Maltazard,52377611.0,0.0,52377611.0,2009
3099,Take Off,52141043.0,0.0,52141043.0,2009
3100,Pokémon: Arceus and the Jewel of Life,52119081.0,0.0,52119081.0,2009
3101,I Can Do Bad All by Myself,51733921.0,51733921.0,0.0,2009
3102,Coco Before Chanel,50812934.0,6113834.0,44699100.0,2009
3103,One Piece: Strong World,49271461.0,0.0,49271461.0,2009
3104,Push,48858618.0,31811527.0,17047091.0,2009
3105,9,48428063.0,31749894.0,16678169.0,2009
3106,20th Century Boys 3: Redemption,48397818.0,0.0,48397818.0,2009
3107,The Fourth Kind,47709193.0,25486040.0,22223153.0,2009
3108,Crazy Heart,47405566.0,39464306.0,7941260.0,2009
3109,Hachi: A Dog's Tale,46748131.0,0.0,46748131.0,2009
3110,Fantastic Mr. Fox,46471023.0,21002919.0,25468104.0,2009
3111,Rabbit Without Ears 2,46439905.0,0.0,46439905.0,2009
3112,The Last House on the Left,45289053.0,32752215.0,12536838.0,2009
3113,The Spy Next Door,45236543.0,24307086.0,20929457.0,2009
3114,Nodame Cantabile: The Movie II,44879450.0,0.0,44879450.0,2009
3115,Notorious,44420316.0,36843682.0,7576485.0,2009
3116,The Girl Who Kicked the Hornet's Nest,44276335.0,5190196.0,39086139.0,2009
3117,Brothers,43474578.0,28544157.0,14930421.0,2009
3118,The Informant!,41771168.0,33316821.0,8454347.0,2009
3119,The Uninvited,41633384.0,28596818.0,13036566.0,2009
3120,Toy Story 2009 Re-release,41258298.0,30702446.0,10555852.0,2009
3121,Evangelion: 2.0 You Can (Not) Advance,41162041.0,133640.0,41028401.0,2009
3122,The Concert,41146351.0,657986.0,40488365.0,2009
3123,Gamer,40828540.0,20534907.0,20293633.0,2009
3124,All About Steve,40105542.0,33862903.0,6242639.0,2009
3125,Astro Boy,39886986.0,19551067.0,20335919.0,2009
3126,Detective Conan: The Raven Chaser,39664359.0,0.0,39664359.0,2009
3127,Agora,39457342.0,619423.0,38837919.0,2009
3128,Halloween II,39421467.0,33392973.0,6028494.0,2009
3129,Cirque du Freak: The Vampire's Assistant,39291383.0,13869515.0,25421868.0,2009
3130,Jeon Woochi,38681926.0,0.0,38681926.0,2009
3131,The Soloist,38332994.0,31720158.0,6612836.0,2009
3132,Amalfi: Rewards of the Goddess,37840539.0,0.0,37840539.0,2009
3133,Broken Embraces,37472507.0,5014305.0,32458202.0,2009
3134,Brooklyn's Finest,36440201.0,27163593.0,9276608.0,2009
3135,The Boat That Rocked,36348784.0,8017917.0,28330867.0,2009
3136,Love Happens,36088028.0,22965110.0,13122918.0,2009
3137,Whatever Works,36020534.0,5306706.0,30713828.0,2009
3138,The Secret in Their Eyes,35079650.0,6391436.0,28688214.0,2009
3139,Crank: High Voltage,34572541.0,13684249.0,20888292.0,2009
3140,Gokusen: The Movie,34117482.0,0.0,34117482.0,2009
3141,The Box,33333531.0,15051977.0,18281554.0,2009
3142,LOL (Laughing Out Loud),32764784.0,0.0,32764784.0,2009
3143,Fighting,32482728.0,23091010.0,9391718.0,2009
3144,The Invention of Lying,32406507.0,18451251.0,13955256.0,2009
3145,April Bride,32112343.0,0.0,32112343.0,2009
3146,Jennifer's Body,31556061.0,16204793.0,15351268.0,2009
3147,Dance Flick,31439140.0,25662155.0,5776985.0,2009
3148,A Serious Man,31430334.0,9228768.0,22201566.0,2009
3149,The Stepfather,31198531.0,29062561.0,2135970.0,2009
3150,Yatterman,30365792.0,0.0,30365792.0,2009
3151,Natale a Beverly Hills,29976481.0,0.0,29976481.0,2009
3152,Crows Zero II,29893636.0,0.0,29893636.0,2009
3153,20th Century Boys 2: The Last Hope,29502213.0,0.0,29502213.0,2009
3154,The Young Victoria,29181829.0,11001272.0,18180557.0,2009
3155,New in Town,29010817.0,16734283.0,12276534.0,2009
3156,The Unbroken,29000322.0,0.0,29000322.0,2009
3157,Shorts,28972508.0,20919166.0,8053342.0,2009
3158,Pope Joan,28748076.0,0.0,28748076.0,2009
3159,Case 39,28190603.0,13261851.0,14928752.0,2009
3160,Recep Ivedik 2,27699692.0,0.0,27699692.0,2009
3161,The Road,27639579.0,8117000.0,19522579.0,2009
3162,Sorority Row,27206120.0,11965282.0,15240838.0,2009
3163,Observe and Report,26973554.0,24007324.0,2966230.0,2009
3164,An Education,26096852.0,12574914.0,13521938.0,2009
3165,Coco,25593707.0,0.0,25593707.0,2009
3166,Doraemon the Movie: The New Records of Nobita's Spaceblazer,25422212.0,0.0,25422212.0,2009
3167,Mt. Tsurugidake,25134437.0,0.0,25134437.0,2009
3168,A Single Man,24964890.0,9176000.0,15788890.0,2009
3169,Kaiji: The Ultimate Gambler,24709016.0,0.0,24709016.0,2009
3170,If I Were You 2,24415116.0,0.0,24415116.0,2009
3171,I Give My First Love to You,24051386.0,0.0,24051386.0,2009
3172,Mao's Last Dancer,23914731.0,4817770.0,19096961.0,2009
3173,Dark Planet,23772559.0,0.0,23772559.0,2009
3174,Jonas Brothers: The 3D Concert Experience,23186960.0,19162740.0,4024220.0,2009
3175,Imagine That,22985194.0,16123323.0,6861871.0,2009
3176,Armored,22942221.0,15988876.0,6953345.0,2009
3177,A Perfect Getaway,22938329.0,15515460.0,7422869.0,2009
3178,Dorian Gray,22873653.0,0.0,22873653.0,2009
3179,Men in the City,22420615.0,0.0,22420615.0,2009
3180,Neuilly Yo Mama!,22243482.0,0.0,22243482.0,2009
3181,OSS 117: Lost in Rio,21924245.0,89375.0,21834870.0,2009
3182,The Rebound,21791288.0,0.0,21791288.0,2009
3183,My Girlfriend Is an Agent,21056256.0,0.0,21056256.0,2009
3184,Black Lightning,20984902.0,0.0,20984902.0,2009
3185,Love Aaj Kal,20794985.0,2430083.0,18364902.0,2009
3186,I Love You Phillip Morris,20768906.0,2037459.0,18731447.0,2009
3187,Pandemic,20712567.0,0.0,20712567.0,2009
3188,Pandorum,20648328.0,10330853.0,10317475.0,2009
3189,My Life in Ruins,20455482.0,8665206.0,11790276.0,2009
3190,Cado dalle nubi,20123466.0,0.0,20123466.0,2009
3191,Solomon Kane,19652185.0,0.0,19652185.0,2009
3192,Amelia,19643086.0,14246488.0,5396598.0,2009
3193,Drop,19611028.0,0.0,19611028.0,2009
3194,High Security Vacation,19487557.0,0.0,19487557.0,2009
3195,Kamen Rider Decade: All Riders vs. Dai-Shocker,19418091.0,0.0,19418091.0,2009
3196,Ballad,19328678.0,0.0,19328678.0,2009
3197,The White Ribbon,19319671.0,2222862.0,17096809.0,2009
3198,Cell 211,19300483.0,0.0,19300483.0,2009
3199,Taras Bulba,18874808.0,0.0,18874808.0,2009
3200,The Dark Knight,1003845358.0,533345358.0,470500000.0,2008
3201,Indiana Jones and the Kingdom of the Crystal Skull,786636033.0,317101119.0,469534914.0,2008
3202,Kung Fu Panda,631744560.0,215434591.0,416309969.0,2008
3203,Hancock,629443428.0,227946274.0,401497154.0,2008
3204,Mamma Mia!,610002542.0,144290968.0,465711574.0,2008
3205,Madagascar: Escape 2 Africa,603900354.0,180010950.0,423889404.0,2008
3206,Quantum of Solace,589580694.0,168368427.0,421212055.0,2008
3207,Iron Man,585366247.0,318604126.0,266762121.0,2008
3208,WALL·E,521311860.0,223808164.0,297503696.0,2008
3209,The Chronicles of Narnia: Prince Caspian,419665568.0,141621490.0,278044078.0,2008
3210,Sex and the City,418765321.0,152647258.0,266118063.0,2008
3211,Twilight,407227433.0,192769854.0,214417861.0,2008
3212,The Mummy: Tomb of the Dragon Emperor,403449830.0,102491776.0,300958054.0,2008
3213,Slumdog Millionaire,378410113.0,141319928.0,237090185.0,2008
3214,Wanted,342463063.0,134508551.0,207954512.0,2008
3215,The Curious Case of Benjamin Button,335802786.0,127509326.0,208293460.0,2008
3216,Bolt,309979994.0,114053579.0,195926415.0,2008
3217,Horton Hears a Who!,298572799.0,154529439.0,144043360.0,2008
3218,Gran Torino,269958228.0,148095302.0,121862926.0,2008
3219,"10,000 BC",269784201.0,94784201.0,175000000.0,2008
3220,The Incredible Hulk,264770996.0,134806913.0,129964083.0,2008
3221,Marley & Me,255743093.0,143153751.0,112589342.0,2008
3222,High School Musical 3: Senior Year,252909177.0,90559416.0,162349761.0,2008
3223,Welcome to the Sticks,245144417.0,0.0,245144417.0,2008
3224,Journey to the Center of the Earth,244232688.0,101704370.0,142528318.0,2008
3225,The Day the Earth Stood Still,233093859.0,79366978.0,153726881.0,2008
3226,Get Smart,230685453.0,130319208.0,100366245.0,2008
